GTF2H5	gtf2h5
GTF2H4	gtf2h4
MAPKAP1	mapkap1
TVP23C	tvp23c
TVP23B	tvp23b
TVP23A	tvp23a
CACNG1	cacng1
ALDH1B1	aldh1b1
SLC49A3	slc49a3
DEFB125	defb125
COX7A2L	cox7a2l
DBX2	dbx2
PCDH9	pcdh9
DBX1	dbx1
RPL26L1	rpl26l1
SAXO2	saxo2
RPL38	rpl38
RPL39	rpl39
RPL36	rpl36
CACNG4	cacng4
RPL34	rpl34
RPL35	rpl35
RPL32	rpl32
RPL30	rpl30
PCDH7	pcdh7
TARBP2	tarbp2
TARBP1	tarbp1
DEFB121	defb121
TSHZ1	tshz1
ATF5	atf5
ATF4	atf4
ATF7	atf7
ATF6	atf6
ATF1	atf1
ATF3	atf3
ATF2	atf2
SMARCC2	smarcc2
PPP1R42	ppp1r42
WDPCP	wdpcp
SMARCC1	smarcc1
RYK	ryk
BUB1B	bub1b
SUMO1	sumo1
INVS	invs
CTTNBP2	cttnbp2
SUMO2	sumo2
PSPC1	pspc1
SUMO4	sumo4
TMCO6	tmco6
ZSWIM8	zswim8
NUP210L	nup210l
ANKIB1	ankib1
HSF5	hsf5
TTC12	ttc12
HSF4	hsf4
EEF2K	eef2k
BLOC1S6	bloc1s6
BLOC1S5	bloc1s5
BLOC1S4	bloc1s4
BLOC1S3	bloc1s3
BLOC1S2	bloc1s2
BLOC1S1	bloc1s1
LHX8	lhx8
LHX9	lhx9
SIVA1	siva1
MIB1	mib1
MIB2	mib2
PTGER3	ptger3
TOR3A	tor3a
OR52H1	or52h1
NADK2	nadk2
B3GALT4	b3galt4
B3GALT5	b3galt5
B3GALT6	b3galt6
SLC38A6	slc38a6
CTNNAL1	ctnnal1
B3GALT1	b3galt1
B3GALT2	b3galt2
SLC38A2	slc38a2
TMEM184A	tmem184a
MDFIC	mdfic
SLC38A9	slc38a9
SLC38A8	slc38a8
STK3	stk3
STK4	stk4
CSF3R	csf3r
OCA2	oca2
CXCL11	cxcl11
CXCL10	cxcl10
CXCL13	cxcl13
CXCL12	cxcl12
ZNF544	znf544
CXCL14	cxcl14
CXCL17	cxcl17
CXCL16	cxcl16
OR13C4	or13c4
OR13C5	or13c5
UBE4A	ube4a
OR13C7	or13c7
OR13C2	or13c2
OR13C3	or13c3
HCN1	hcn1
HCN3	hcn3
HCN2	hcn2
OR13C8	or13c8
APOC4	apoc4
MTREX	mtrex
SNRNP27	snrnp27
NTN1	ntn1
YBX1	ybx1
YBX3	ybx3
RAPGEF1	rapgef1
MED10	med10
RLN2	rln2
JAM2	jam2
LRIT2	lrit2
LRIT3	lrit3
SERF1A	serf1a
APOC1	apoc1
MIA3	mia3
TTC6	ttc6
GOLGA7B	golga7b
PTGDR	ptgdr
PTGDS	ptgds
STIP1	stip1
NKG7	nkg7
CHIC2	chic2
MED11	med11
CHIC1	chic1
TTC3	ttc3
DRP2	drp2
SGK3	sgk3
RAB3GAP1	rab3gap1
PEPD	pepd
UACA	uaca
TBC1D23	tbc1d23
CDC25C	cdc25c
TBC1D21	tbc1d21
ANKS3	anks3
DGCR6L	dgcr6l
TBC1D26	tbc1d26
ANKS6	anks6
CDC25B	cdc25b
TNFRSF4	tnfrsf4
TBC1D29	tbc1d29
TBC1D28	tbc1d28
MED12	med12
FKBP15	fkbp15
TBC1D2B	tbc1d2b
SARM1	sarm1
FUNDC1	fundc1
GUCY2D	gucy2d
GUCY2F	gucy2f
SENP8	senp8
SENP7	senp7
FIBCD1	fibcd1
SENP5	senp5
SENP3	senp3
SENP2	senp2
SENP1	senp1
SAMM50	samm50
BICRAL	bicral
SNPH	snph
PLA1A	pla1a
ING4	ing4
ING5	ing5
CAPS	caps
C21orf58	c21orf58
ING1	ing1
ING2	ing2
ING3	ing3
ZBTB42	zbtb42
NOTUM	notum
CEP170B	cep170b
VASH1	vash1
TMPRSS13	tmprss13
USB1	usb1
OR10H5	or10h5
INS	ins
OR8G5	or8g5
SLC2A11	slc2a11
WDFY4	wdfy4
WDFY3	wdfy3
WDFY2	wdfy2
WDFY1	wdfy1
GFPT1	gfpt1
GFPT2	gfpt2
THBS1	thbs1
ECHDC3	echdc3
ECHDC2	echdc2
ECHDC1	echdc1
DAG1	dag1
ACP4	acp4
ACP5	acp5
ACP6	acp6
ACP7	acp7
ACP1	acp1
ACP2	acp2
TSFM	tsfm
SNIP1	snip1
GLA	gla
USP36	usp36
SLC2A14	slc2a14
SLC2A13	slc2a13
SDCCAG3	sdccag3
CCT8L2	cct8l2
SLC2A10	slc2a10
ANKRD35	ankrd35
ANKRD36	ankrd36
ANKRD37	ankrd37
ANKRD31	ankrd31
ANKRD33	ankrd33
GLS	gls
ANKRD39	ankrd39
CDIPT	cdipt
NCOA2	ncoa2
NCOA3	ncoa3
TMEM71	tmem71
NCOA1	ncoa1
BSX	bsx
NCOA7	ncoa7
NCOA4	ncoa4
NCOA5	ncoa5
PRAME	prame
TMEM18	tmem18
SPCS3	spcs3
NT5C3A	nt5c3a
NT5C3B	nt5c3b
BSN	bsn
CISH	cish
MED16	med16
LCOR	lcor
MECR	mecr
BSG	bsg
NSFL1C	nsfl1c
P4HTM	p4htm
TMEM121B	tmem121b
RIF1	rif1
IL1RN	il1rn
GSG1	gsg1
KDSR	kdsr
PRDM15	prdm15
MED17	med17
SLC27A5	slc27a5
LRIG3	lrig3
SLC27A6	slc27a6
PRAM1	pram1
SORT1	sort1
SLC27A3	slc27a3
PLSCR3	plscr3
SEPT2	sept2
AK9	ak9
AK8	ak8
ACPP	acpp
AK3	ak3
AK2	ak2
AK1	ak1
PRDM11	prdm11
AK7	ak7
AK6	ak6
AK5	ak5
AK4	ak4
EDDM13	eddm13
WDR87	wdr87
TMEM184C	tmem184c
RAC1	rac1
OXTR	oxtr
MME	mme
MMD	mmd
CDIP1	cdip1
MPL	mpl
PABPN1	pabpn1
PPM1B	ppm1b
NCKAP1L	nckap1l
ACTBL2	actbl2
MAP4	map4
UGT2B7	ugt2b7
ALKAL1	alkal1
HNF4A	hnf4a
OR1N1	or1n1
ALKAL2	alkal2
TREH	treh
TIMD4	timd4
GEN1	gen1
ZNF497	znf497
NDE1	nde1
ERF	erf
ERG	erg
ZNF493	znf493
CBLL1	cbll1
EPS8	eps8
SH2D3C	sh2d3c
MACC1	macc1
RRP8	rrp8
ERH	erh
PARM1	parm1
APOL5	apol5
HERPUD2	herpud2
HERPUD1	herpud1
PHF20	phf20
WDR89	wdr89
MTRNR2L8	mtrnr2l8
MTRNR2L3	mtrnr2l3
SNCB	sncb
MTRNR2L1	mtrnr2l1
FCGRT	fcgrt
MTRNR2L7	mtrnr2l7
MTRNR2L6	mtrnr2l6
MS4A2	ms4a2
MTRNR2L4	mtrnr2l4
SEZ6L	sez6l
SIM2	sim2
NLGN4Y	nlgn4y
MDC1	mdc1
FBN2	fbn2
FBN3	fbn3
NCR1	ncr1
FBN1	fbn1
RNF126	rnf126
BRMS1L	brms1l
MEX3D	mex3d
MEX3B	mex3b
MEX3C	mex3c
MEX3A	mex3a
LACTB2	lactb2
AOAH	aoah
MTURN	mturn
C3AR1	c3ar1
BTRC	btrc
BAAT	baat
IL17RB	il17rb
ITLN2	itln2
ITLN1	itln1
SCN1B	scn1b
RNF121	rnf121
PET100	pet100
SCN1A	scn1a
PPM1N	ppm1n
EEPD1	eepd1
SFTPD	sftpd
STXBP5L	stxbp5l
FRYL	fryl
DEXI	dexi
SFTPB	sftpb
FUOM	fuom
IDI1	idi1
IDI2	idi2
IPMK	ipmk
KDM1B	kdm1b
IMPDH1	impdh1
SCRT1	scrt1
IMPDH2	impdh2
SCRT2	scrt2
NECAP1	necap1
FEZF1	fezf1
TMEM185A	tmem185a
MAP9	map9
INHBE	inhbe
UBXN10	ubxn10
UBXN11	ubxn11
DNTTIP1	dnttip1
DNTTIP2	dnttip2
UBLCP1	ublcp1
DEFA6	defa6
PRAMEF20	pramef20
PRAMEF27	pramef27
PELO	pelo
PRAMEF25	pramef25
ROR2	ror2
ANKRD36C	ankrd36c
ANKRD36B	ankrd36b
MTMR9	mtmr9
FEZF2	fezf2
MTMR7	mtmr7
MTMR6	mtmr6
MTMR4	mtmr4
MTMR3	mtmr3
LAP3	lap3
MTMR1	mtmr1
YIPF2	yipf2
NAAA	naaa
NR3C2	nr3c2
TSC22D3	tsc22d3
TSC22D2	tsc22d2
SMIM10L1	smim10l1
IZUMO1R	izumo1r
FCHSD1	fchsd1
FCHSD2	fchsd2
SV2A	sv2a
UFC1	ufc1
VAT1	vat1
RAB33B	rab33b
OR1S1	or1s1
AJUBA	ajuba
HIGD2B	higd2b
ZG16B	zg16b
OR1S2	or1s2
SCIMP	scimp
UBA52	uba52
DND1	dnd1
PLCE1	plce1
FOLH1	folh1
CD2BP2	cd2bp2
RACK1	rack1
NOBOX	nobox
NDUFC1	ndufc1
RAB5IF	rab5if
VIPR1	vipr1
THEM4	them4
GRASP	grasp
EXOSC8	exosc8
EXOSC9	exosc9
BCKDK	bckdk
TGFBR3L	tgfbr3l
EXOSC2	exosc2
EXOSC3	exosc3
EXOSC1	exosc1
EXOSC6	exosc6
EXOSC7	exosc7
EXOSC4	exosc4
EXOSC5	exosc5
ADAMTSL2	adamtsl2
ADAMTSL3	adamtsl3
PTGER2	ptger2
ADAMTSL1	adamtsl1
ADAMTSL4	adamtsl4
ADAMTSL5	adamtsl5
DEFB108B	defb108b
SURF1	surf1
CYB561	cyb561
TULP1	tulp1
TULP4	tulp4
NCOR2	ncor2
DISC1	disc1
C6orf141	c6orf141
NMBR	nmbr
SRGAP2B	srgap2b
TLDC1	tldc1
OR5B3	or5b3
NABP1	nabp1
KRTAP5-11	krtap5_11
TLDC2	tldc2
KPNA2	kpna2
INCENP	incenp
SPACA1	spaca1
FARP2	farp2
KPNA1	kpna1
UPF1	upf1
FARP1	farp1
C9orf40	c9orf40
WDR36	wdr36
C9orf43	c9orf43
KIAA0895L	kiaa0895l
C9orf47	c9orf47
BTG4	btg4
MBNL1	mbnl1
SLC45A4	slc45a4
FCER1A	fcer1a
NR3C1	nr3c1
CRYBB2	crybb2
BTG1	btg1
OR2A12	or2a12
OR2A14	or2a14
LHX3	lhx3
SNAP47	snap47
DEPDC1	depdc1
DEPDC7	depdc7
DEPDC4	depdc4
DEPDC5	depdc5
USP44	usp44
EEF1E1	eef1e1
TEC	tec
PSMB11	psmb11
IFT43	ift43
PAOX	paox
SCYL2	scyl2
SCYL3	scyl3
ZNF396	znf396
SCYL1	scyl1
STXBP1	stxbp1
STXBP3	stxbp3
STXBP2	stxbp2
ELOB	elob
ELOC	eloc
ELOA	eloa
SMOC2	smoc2
OR4D9	or4d9
CYP1B1	cyp1b1
DAW1	daw1
SKP1	skp1
S1PR3	s1pr3
OR4D1	or4d1
OR4D2	or4d2
NOC2L	noc2l
CRYBG1	crybg1
OR4D5	or4d5
CRYBG3	crybg3
CRYBG2	crybg2
FANCG	fancg
CFLAR	cflar
FANCE	fance
TBK1	tbk1
FANCC	fancc
FANCB	fancb
FANCA	fanca
ENY2	eny2
CCZ1	ccz1
FANCM	fancm
FANCL	fancl
HAS1	has1
FANCI	fanci
GPN2	gpn2
CA5B	ca5b
CA5A	ca5a
KIAA1671	kiaa1671
GPN1	gpn1
DEFB107B	defb107b
F13B	f13b
HNRNPA3	hnrnpa3
HNRNPA0	hnrnpa0
HNRNPA1	hnrnpa1
ADGRD2	adgrd2
ARSF	arsf
ADGRD1	adgrd1
SLC7A1	slc7a1
C12orf60	c12orf60
SLC18A3	slc18a3
GLYATL1	glyatl1
MIF	mif
EXOC6	exoc6
MC5R	mc5r
ARSA	arsa
KNSTRN	knstrn
KIAA1109	kiaa1109
TES	tes
ARSB	arsb
LRRFIP2	lrrfip2
ICE2	ice2
IRS4	irs4
BNC2	bnc2
SLC45A3	slc45a3
ICE1	ice1
IRS2	irs2
HOXA7	hoxa7
CDK1	cdk1
CDK2	cdk2
CDK3	cdk3
CDK4	cdk4
CDK5	cdk5
CDK6	cdk6
CDK7	cdk7
CDK8	cdk8
CDK9	cdk9
LPAR1	lpar1
HAPLN1	hapln1
ARMCX5	armcx5
HAPLN3	hapln3
HAPLN2	hapln2
RAP2B	rap2b
HEXB	hexb
SAMD1	samd1
APEH	apeh
ARSH	arsh
CEP55	cep55
TIMM50	timm50
ARSI	arsi
LIMS2	lims2
LIMS3	lims3
LIMS1	lims1
ARSJ	arsj
LIMS4	lims4
PRMT2	prmt2
ARSK	arsk
SOSTDC1	sostdc1
RERE	rere
ZFHX3	zfhx3
RERG	rerg
ZNF383	znf383
DMBX1	dmbx1
MGAT4D	mgat4d
RGL1	rgl1
ROBO1	robo1
RGL3	rgl3
RGL2	rgl2
RGL4	rgl4
MIIP	miip
OR10Q1	or10q1
HSPD1	hspd1
OGN	ogn
MTX3	mtx3
MTX2	mtx2
MTX1	mtx1
TNFRSF19	tnfrsf19
AMD1	amd1
PRKCI	prkci
PRKCH	prkch
SYN3	syn3
FUT1	fut1
ZNF366	znf366
PRKCA	prkca
ATP10A	atp10a
ATP10B	atp10b
MGAT4B	mgat4b
ATP10D	atp10d
PRKCD	prkcd
ELOA2	eloa2
ELOA3	eloa3
HIST1H3B	hist1h3b
HIST1H3C	hist1h3c
C21orf2	c21orf2
HIST1H3F	hist1h3f
HIST1H3G	hist1h3g
HIST1H3D	hist1h3d
HIST1H3E	hist1h3e
HIST1H3J	hist1h3j
TRABD2A	trabd2a
HIST1H3H	hist1h3h
HIST1H3I	hist1h3i
CDPF1	cdpf1
SEC11A	sec11a
LYZL4	lyzl4
SEC11C	sec11c
MATK	matk
ROBO3	robo3
PMF1	pmf1
ACKR4	ackr4
TSGA10IP	tsga10ip
ACKR1	ackr1
ACKR2	ackr2
ACKR3	ackr3
SCRIB	scrib
TYMS	tyms
TYMP	tymp
ZNF790	znf790
ZNF791	znf791
ZNF792	znf792
ZNF793	znf793
PJVK	pjvk
MUL1	mul1
LAMC2	lamc2
SHISAL2B	shisal2b
ROBO2	robo2
WWP2	wwp2
PRELID3A	prelid3a
SMR3A	smr3a
OR5T1	or5t1
DAPL1	dapl1
GPER1	gper1
PHLPP2	phlpp2
PPIL2	ppil2
PPIL3	ppil3
PPIL4	ppil4
PPIL6	ppil6
SLC35C2	slc35c2
USP17L29	usp17l29
NTN3	ntn3
MYADM	myadm
PPP1R7	ppp1r7
PHACTR3	phactr3
PPP1R2	ppp1r2
CYP4F12	cyp4f12
CCDC96	ccdc96
CYP4F11	cyp4f11
CCDC91	ccdc91
CCDC92	ccdc92
CCDC93	ccdc93
ZNF570	znf570
MIA	mia
SORBS1	sorbs1
ZNF573	znf573
ZNF574	znf574
ZNF575	znf575
ZNF576	znf576
ZFHX2	zfhx2
FAM25C	fam25c
NTN4	ntn4
FAM25A	fam25a
TRPV6	trpv6
FAM25G	fam25g
MAP3K20	map3k20
PRTN3	prtn3
MFSD14A	mfsd14a
CTSH	ctsh
CTSK	ctsk
CTSL	ctsl
CTSO	ctso
CTSA	ctsa
CTSB	ctsb
CTSC	ctsc
CTSD	ctsd
CTSE	ctse
CTSF	ctsf
CTSG	ctsg
RPL14	rpl14
POSTN	postn
CTSZ	ctsz
RPL17	rpl17
RPL10	rpl10
RPL11	rpl11
GPATCH8	gpatch8
RPL13	rpl13
FGFR4	fgfr4
CTSS	ctss
FGFR2	fgfr2
FGFR3	fgfr3
CTSV	ctsv
CTSW	ctsw
CXCL1	cxcl1
NAA10	naa10
CXCL3	cxcl3
CXCL2	cxcl2
CXCL5	cxcl5
CXCL6	cxcl6
CXCL9	cxcl9
CXCL8	cxcl8
INCA1	inca1
SORBS3	sorbs3
NINL	ninl
SYP	syp
AMMECR1	ammecr1
KRTAP23-1	krtap23_1
PRRX2	prrx2
PRKRA	prkra
TNRC6B	tnrc6b
EMD	emd
RGR	rgr
NLRP14	nlrp14
EMB	emb
ZGPAT	zgpat
STRIP2	strip2
SORBS2	sorbs2
GJC3	gjc3
PDZK1IP1	pdzk1ip1
MIP	mip
RPH3A	rph3a
RGN	rgn
AP2S1	ap2s1
RBM7	rbm7
ZNF580	znf580
DCTD	dctd
AFF3	aff3
AFF2	aff2
AFF1	aff1
USP17L22	usp17l22
CARD9	card9
CARD8	card8
USP21	usp21
ALDH16A1	aldh16a1
PHACTR2	phactr2
CARD6	card6
THRSP	thrsp
SAE1	sae1
OR5L2	or5l2
PSMB9	psmb9
ZNF100	znf100
ERP27	erp27
ZNF583	znf583
ERP29	erp29
PSMB8	psmb8
PHKA1	phka1
GCKR	gckr
PHKA2	phka2
UBA6	uba6
PDP1	pdp1
PDP2	pdp2
UBA5	uba5
UBA2	uba2
UBA3	uba3
UBA1	uba1
GIMD1	gimd1
PWP1	pwp1
EEF1AKMT4	eef1akmt4
EEF1AKMT3	eef1akmt3
EEF1AKMT2	eef1akmt2
EEF1AKMT1	eef1akmt1
VPS9D1	vps9d1
ABCA10	abca10
UBE2H	ube2h
ABCA12	abca12
ABCA13	abca13
UBE2M	ube2m
FAM162A	fam162a
FAM162B	fam162b
NAA11	naa11
UBE2A	ube2a
ZNF134	znf134
UBE2C	ube2c
ADAMTS2	adamts2
SI	si
UBE2F	ube2f
ARHGEF6	arhgef6
SPR	spr
FGGY	fggy
IDH3G	idh3g
SERPINA1	serpina1
RPAIN	rpain
TOP3A	top3a
UBE2T	ube2t
UBE2W	ube2w
TOP3B	top3b
OR51F1	or51f1
TAC1	tac1
PTGFR	ptgfr
ARHGEF5	arhgef5
HHIPL2	hhipl2
LIPT1	lipt1
ARHGEF2	arhgef2
SCG2	scg2
ILK	ilk
RPRML	rprml
ADAMTS8	adamts8
ADIRF	adirf
ARHGEF1	arhgef1
RASL12	rasl12
GMCL2	gmcl2
PROKR1	prokr1
CPXM1	cpxm1
PNO1	pno1
CPXM2	cpxm2
MTG2	mtg2
BMP2K	bmp2k
MTG1	mtg1
ZNF318	znf318
C1orf87	c1orf87
RABEP2	rabep2
RABEP1	rabep1
SHB	shb
LFNG	lfng
PENK	penk
MORF4L2	morf4l2
MORF4L1	morf4l1
COCH	coch
NDUFA6	ndufa6
NDUFA7	ndufa7
NDUFA4	ndufa4
NDUFA5	ndufa5
NDUFA2	ndufa2
NDUFA3	ndufa3
NDUFA1	ndufa1
TEX37	tex37
FOXR1	foxr1
MAP1LC3B2	map1lc3b2
NDUFA8	ndufa8
NDUFA9	ndufa9
CDH1	cdh1
GPR65	gpr65
FLT3LG	flt3lg
GPR63	gpr63
GPR61	gpr61
PNOC	pnoc
FAM171A2	fam171a2
GPR68	gpr68
FAM171A1	fam171a1
MAEA	maea
SLC27A4	slc27a4
CDH2	cdh2
TBL1XR1	tbl1xr1
RBSN	rbsn
PLA2G5	pla2g5
SNRK	snrk
C12orf81	c12orf81
MAEL	mael
NBR1	nbr1
IL6	il6
IL7	il7
IL4	il4
IL5	il5
CACFD1	cacfd1
IL3	il3
CFC1B	cfc1b
NBDY	nbdy
IL9	il9
DTX4	dtx4
ECPAS	ecpas
SAT2	sat2
PLGLB2	plglb2
DTX1	dtx1
DTX2	dtx2
DTX3	dtx3
BIRC7	birc7
EIF1	eif1
BIRC5	birc5
BIRC3	birc3
AIP	aip
EIF6	eif6
PDCD6	pdcd6
OXR1	oxr1
GNE	gne
ANKRD16	ankrd16
ANKRD17	ankrd17
RB1CC1	rb1cc1
RPAP1	rpap1
ANKRD12	ankrd12
P2RX3	p2rx3
ANKRD10	ankrd10
ANKRD11	ankrd11
TMEM37	tmem37
AKR1E2	akr1e2
TMEM31	tmem31
NSF	nsf
P2RX4	p2rx4
NUTM2F	nutm2f
NUTM2G	nutm2g
NUTM2D	nutm2d
NUTM2E	nutm2e
NUTM2B	nutm2b
DMC1	dmc1
NT5C1A	nt5c1a
NUTM2A	nutm2a
MYH1	myh1
MBL2	mbl2
NT5C2	nt5c2
PUS3	pus3
MEA1	mea1
POU3F2	pou3f2
OTOP3	otop3
OTOP2	otop2
SNRNP200	snrnp200
POU3F4	pou3f4
KDELR2	kdelr2
TTLL1	ttll1
MNS1	mns1
HAGHL	haghl
P3H4	p3h4
DPRX	dprx
SVBP	svbp
KRTAP4-11	krtap4_11
OR14J1	or14j1
KRTAP4-12	krtap4_12
FAM53B	fam53b
FAM53C	fam53c
FAM53A	fam53a
KRTAP26-1	krtap26_1
C10orf105	c10orf105
VAMP1	vamp1
SDS	sds
RUBCNL	rubcnl
ANO10	ano10
POGZ	pogz
GSTCD	gstcd
LDB1	ldb1
PRUNE2	prune2
SOGA1	soga1
PRUNE1	prune1
SIGLEC12	siglec12
TMOD3	tmod3
CRIM1	crim1
SNU13	snu13
AOC1	aoc1
AOC3	aoc3
AOC2	aoc2
TIMP3	timp3
PEX11G	pex11g
EPX	epx
PARS2	pars2
NRCAM	nrcam
MLH3	mlh3
PARL	parl
MCF2L2	mcf2l2
KCNK1	kcnk1
EPO	epo
PI4K2B	pi4k2b
KCNK2	kcnk2
PI4K2A	pi4k2a
HIBADH	hibadh
FMC1	fmc1
INAFM1	inafm1
INAFM2	inafm2
NHLRC3	nhlrc3
NHLRC2	nhlrc2
NHLRC1	nhlrc1
CXorf58	cxorf58
NHLRC4	nhlrc4
PAFAH1B1	pafah1b1
CXorf56	cxorf56
CXorf57	cxorf57
SH3BP4	sh3bp4
LYZ	lyz
ADGB	adgb
SUSD4	susd4
SUSD5	susd5
CGREF1	cgref1
SUSD3	susd3
WDR63	wdr63
SUSD1	susd1
LYN	lyn
PAFAH1B2	pafah1b2
PRH2	prh2
PRH1	prh1
TINAGL1	tinagl1
STK39	stk39
PSORS1C1	psors1c1
PSORS1C2	psors1c2
FAM221A	fam221a
FAM221B	fam221b
PAGE2B	page2b
SUCLG2	suclg2
VPS13D	vps13d
PTX3	ptx3
SEC23IP	sec23ip
BRINP3	brinp3
BRINP2	brinp2
CWC15	cwc15
OTUD6B	otud6b
NACC1	nacc1
BRSK2	brsk2
BRSK1	brsk1
WNT2B	wnt2b
TNIK	tnik
DDX4	ddx4
DDX5	ddx5
DDX6	ddx6
RABAC1	rabac1
TLR6	tlr6
DDX1	ddx1
TLR4	tlr4
TLR5	tlr5
MYO15B	myo15b
MYO15A	myo15a
TLR9	tlr9
SCN3A	scn3a
NUP205	nup205
ZNF215	znf215
ZNF214	znf214
ZNF217	znf217
RFLNA	rflna
KATNBL1	katnbl1
SLC7A9	slc7a9
F8A1	f8a1
HLA-B	hla_b
F8A3	f8a3
F8A2	f8a2
FMN1	fmn1
HLA-F	hla_f
HLA-E	hla_e
FMN2	fmn2
NFKBIZ	nfkbiz
TDRD12	tdrd12
PSTPIP2	pstpip2
ARID4A	arid4a
ARID4B	arid4b
MMS19	mms19
RMDN3	rmdn3
PLAC1	plac1
PLEKHA4	plekha4
TP53RK	tp53rk
CRYZ	cryz
HAUS8	haus8
PLEKHA5	plekha5
HAUS6	haus6
AMER1	amer1
AMER2	amer2
AMER3	amer3
HAUS2	haus2
HAUS3	haus3
HAUS1	haus1
PRSS33	prss33
SLC5A10	slc5a10
PLEKHA7	plekha7
PRSS37	prss37
GCSAM	gcsam
NR5A1	nr5a1
DLX4	dlx4
DLX5	dlx5
DLX6	dlx6
MYD88	myd88
DLX1	dlx1
DLX2	dlx2
DLX3	dlx3
TLX1	tlx1
ACVRL1	acvrl1
PLEKHA2	plekha2
TFEC	tfec
KDM7A	kdm7a
SYNPO2	synpo2
HIST1H2BD	hist1h2bd
HIST1H2BE	hist1h2be
HIST1H2BF	hist1h2bf
HIST1H2BG	hist1h2bg
SMIM34B	smim34b
HIST1H2BA	hist1h2ba
HIST1H2BB	hist1h2bb
HIST1H2BC	hist1h2bc
HIST1H2BL	hist1h2bl
HIST1H2BM	hist1h2bm
HIST1H2BN	hist1h2bn
ASDURF	asdurf
HIST1H2BH	hist1h2bh
GATAD1	gatad1
HIST1H2BJ	hist1h2bj
HIST1H2BK	hist1h2bk
SLC9B2	slc9b2
HENMT1	henmt1
TMEM160	tmem160
VAV1	vav1
VAV3	vav3
ADIPOR1	adipor1
TNFAIP1	tnfaip1
SLC22A18AS	slc22a18as
TNFAIP3	tnfaip3
TNFAIP2	tnfaip2
ECI2	eci2
ECI1	eci1
IPO8	ipo8
IPO9	ipo9
IPO7	ipo7
IPO4	ipo4
CTAG1B	ctag1b
NRBP2	nrbp2
NRBP1	nrbp1
RTF1	rtf1
DTX3L	dtx3l
TFDP2	tfdp2
SMCHD1	smchd1
GHRHR	ghrhr
SDCBP	sdcbp
SPANXN4	spanxn4
FOXN4	foxn4
STARD13	stard13
DCAF8L1	dcaf8l1
DCAF8L2	dcaf8l2
MS4A4E	ms4a4e
LRRC58	lrrc58
ZNF521	znf521
LMBR1	lmbr1
RAB8B	rab8b
DEFB106A	defb106a
DEFB106B	defb106b
RAB8A	rab8a
NR6A1	nr6a1
C6orf163	c6orf163
ULBP1	ulbp1
SPIDR	spidr
MARS2	mars2
SCPEP1	scpep1
PTGES3L	ptges3l
MGAT5B	mgat5b
COL26A1	col26a1
OR13D1	or13d1
REPIN1	repin1
ARL17B	arl17b
DRAXIN	draxin
GABPB2	gabpb2
PAQR8	paqr8
NIFK	nifk
GABPB1	gabpb1
PYGO1	pygo1
PYGO2	pygo2
PHYHD1	phyhd1
PAQR3	paqr3
MARK3	mark3
ANKRD34A	ankrd34a
PAQR4	paqr4
ANKRD34C	ankrd34c
ANKRD34B	ankrd34b
FERMT2	fermt2
FERMT3	fermt3
HOXB7	hoxb7
FERMT1	fermt1
ZNF513	znf513
FADS1	fads1
RNF212B	rnf212b
FADS3	fads3
FADS2	fads2
CRNKL1	crnkl1
FADS6	fads6
SIL1	sil1
CCM2L	ccm2l
WDR92	wdr92
SYNGR3	syngr3
SYNGR2	syngr2
WDR97	wdr97
SYNGR4	syngr4
CTDSP1	ctdsp1
NXT2	nxt2
PRR5L	prr5l
NXT1	nxt1
DPM1	dpm1
DGUOK	dguok
CSE1L	cse1l
RFPL3	rfpl3
MAK16	mak16
ETFRF1	etfrf1
ZFX	zfx
MARCKSL1	marcksl1
SP8	sp8
PMVK	pmvk
RFPL2	rfpl2
ACAD10	acad10
ACAD11	acad11
AWAT1	awat1
AWAT2	awat2
VWDE	vwde
TMEM150A	tmem150a
SP9	sp9
C5orf22	c5orf22
CMPK1	cmpk1
CMPK2	cmpk2
PLOD1	plod1
C5orf24	c5orf24
ARHGEF10L	arhgef10l
DNASE2	dnase2
DNASE1	dnase1
GRIN2A	grin2a
C9orf66	c9orf66
SYNDIG1L	syndig1l
C9orf64	c9orf64
FAAP20	faap20
USP6NL	usp6nl
FAAP24	faap24
TDRD10	tdrd10
KLHDC8B	klhdc8b
RABGEF1	rabgef1
KLHDC8A	klhdc8a
RAD21	rad21
ADGRF1	adgrf1
ADGRF2	adgrf2
ADGRF3	adgrf3
ADGRF4	adgrf4
ADGRF5	adgrf5
PTPDC1	ptpdc1
USP13	usp13
ALDH6A1	aldh6a1
USP11	usp11
USP16	usp16
NR2E1	nr2e1
USP14	usp14
NR2E3	nr2e3
SSBP1	ssbp1
ZNF878	znf878
SSBP3	ssbp3
SSBP2	ssbp2
BCL10	bcl10
INPP1	inpp1
HRH4	hrh4
GFI1	gfi1
IL27RA	il27ra
UNC45A	unc45a
ZMYND15	zmynd15
UNC45B	unc45b
TMCC3	tmcc3
BHLHA9	bhlha9
DUS4L	dus4l
TCP11X1	tcp11x1
TAP1	tap1
ESPN	espn
ZCCHC12	zcchc12
VAMP2	vamp2
DAND5	dand5
JPH2	jph2
JPH3	jph3
JPH1	jph1
UBAC2	ubac2
JPH4	jph4
PUS7	pus7
TYK2	tyk2
ZNF350	znf350
SOS1	sos1
AMZ1	amz1
AMZ2	amz2
OR12D3	or12d3
BOD1	bod1
SUPT5H	supt5h
ARPIN	arpin
RETN	retn
TMEM87B	tmem87b
